Step MaxReplicaForce MaxAtomForce GradV0 GradV1 GradVc EBF EBR RDT RD1 PE1 RD2 PE2 RDN PEN RDN PEN RDN PEN RDN PEN
6230 0.080395159 0.0021673346 6.5734887e-15 1.2733612e-14 2.5679738 0.82029115 0.82029115 3.9635471 0 -4117.9513 0.19999735 -4117.8696 0.39999681 -4117.131 0.60000258 -4117.1315 0.80000233 -4117.8695 1 -4117.9513
6240 0.091299447 0.03340055 2.9168213e-15 2.1150334e-14 2.5571673 0.8139455 0.8139455 3.9635532 0 -4117.9513 0.19999734 -4117.8707 0.39999578 -4117.1373 0.60000399 -4117.1378 0.80000249 -4117.8706 1 -4117.9513
6250 0.080259142 0.0065084097 2.2787856e-15 1.5916815e-14 2.5492568 0.80923639 0.80923639 3.9635474 0 -4117.9513 0.19999751 -4117.8715 0.39999463 -4117.142 0.60000522 -4117.1425 0.80000239 -4117.8714 1 -4117.9513
6260 0.080996619 0.011638291 1.0440804e-14 5.6890238e-15 2.5405433 0.80408569 0.80408569 3.9635479 0 -4117.9513 0.19999766 -4117.8724 0.39999696 -4117.1472 0.60000294 -4117.1477 0.80000227 -4117.8723 1 -4117.9513
6270 0.10028623 0.046549627 1.3122593e-14 9.6864126e-15 2.5314634 0.79844806 0.79844806 3.9635591 0 -4117.9513 0.19999759 -4117.8733 0.39999669 -4117.1528 0.60000323 -4117.1533 0.80000236 -4117.8733 1 -4117.9513
6280 0.079052912 0.0030952256 1.4347634e-14 5.2636458e-15 2.5220311 0.79327581 0.79327581 3.9635472 0 -4117.9513 0.19999804 -4117.8742 0.3999933 -4117.158 0.60000663 -4117.1585 0.80000192 -4117.8742 1 -4117.9513
6290 0.078801109 0.0035727969 4.6191618e-15 8.0949959e-15 2.5131004 0.78794457 0.78794457 3.9635472 0 -4117.9513 0.19999797 -4117.8751 0.39999349 -4117.1633 0.60000647 -4117.1638 0.800002 -4117.8751 1 -4117.9513
6300 0.078390372 0.0020742587 3.8023813e-15 5.0082684e-15 2.504485 0.78284352 0.78284352 3.9635472 0 -4117.9513 0.19999772 -4117.876 0.39999549 -4117.1684 0.60000449 -4117.1689 0.80000226 -4117.8759 1 -4117.9513
6310 0.078076586 0.0020961188 1.2749815e-14 1.1339786e-14 2.492859 0.77640017 0.77640017 3.9635472 0 -4117.9513 0.19999811 -4117.8771 0.39999232 -4117.1749 0.60000772 -4117.1753 0.80000189 -4117.877 1 -4117.9513
6320 0.077783074 0.0020600575 7.2065385e-15 4.3707688e-15 2.4835934 0.77101506 0.77101506 3.9635472 0 -4117.9513 0.19999766 -4117.878 0.39999622 -4117.1803 0.60000369 -4117.1807 0.80000231 -4117.8779 1 -4117.9513
6330 0.077606965 0.0037110638 2.2972062e-15 6.9379957e-16 2.4746122 0.76567024 0.76567024 3.9635472 0 -4117.9513 0.19999777 -4117.8788 0.39999681 -4117.1856 0.60000305 -4117.1861 0.80000217 -4117.8788 1 -4117.9513
6340 0.079833654 0.015489031 8.1884036e-15 1.0502798e-14 2.4650428 0.76034559 0.76034559 3.9635485 0 -4117.9513 0.19999791 -4117.8797 0.39999759 -4117.1909 0.60000241 -4117.1914 0.80000208 -4117.8797 1 -4117.9513
6350 0.079104419 0.014029138 2.6848212e-14 9.8570727e-14 2.4544861 0.7543707 0.7543707 3.9635483 0 -4117.9513 0.19999867 -4117.8807 0.39999897 -4117.1969 0.60000108 -4117.1974 0.80000135 -4117.8807 1 -4117.9513
6360 0.087556846 0.03161033 2.045956e-14 3.6143006e-14 2.4461749 0.74960687 0.74960687 3.9635531 0 -4117.9513 0.19999747 -4117.8815 0.39999659 -4117.2017 0.60000317 -4117.2021 0.80000242 -4117.8815 1 -4117.9513
6370 0.076684669 0.0058965005 1.3420817e-14 2.070868e-14 2.4369503 0.74465156 0.74465156 3.9635474 0 -4117.9513 0.19999798 -4117.8823 0.39999369 -4117.2066 0.60000613 -4117.2071 0.80000191 -4117.8823 1 -4117.9513
6380 0.075999924 0.0019749034 5.253445e-15 1.2034857e-14 2.428139 0.73969673 0.73969673 3.9635472 0 -4117.9513 0.19999793 -4117.8831 0.39999568 -4117.2116 0.60000421 -4117.212 0.800002 -4117.8831 1 -4117.9513
6390 0.076018916 0.0054493153 6.7324902e-15 6.9771129e-15 2.4178298 0.73410497 0.73410497 3.9635473 0 -4117.9513 0.19999817 -4117.884 0.39999271 -4117.2172 0.60000722 -4117.2176 0.80000178 -4117.884 1 -4117.9513
6400 0.075446402 0.0019601773 8.6966339e-15 7.5163262e-15 2.4093005 0.72943877 0.72943877 3.9635472 0 -4117.9513 0.19999772 -4117.8848 0.39999673 -4117.2218 0.60000322 -4117.2223 0.80000225 -4117.8847 1 -4117.9513
6410 0.075203074 0.0028367087 8.7517279e-15 7.2080904e-15 2.3997208 0.72421505 0.72421505 3.9635473 0 -4117.9513 0.19999798 -4117.8856 0.39999737 -4117.2271 0.60000258 -4117.2275 0.80000199 -4117.8856 1 -4117.9513
6420 0.075802757 0.0091875051 2.62642e-15 7.5407821e-15 2.3903163 0.71913617 0.71913617 3.9635477 0 -4117.9513 0.199998 -4117.8864 0.39999759 -4117.2321 0.60000239 -4117.2326 0.80000198 -4117.8864 1 -4117.9513
6430 0.074589243 0.0025697199 1.5810471e-14 2.3522108e-14 2.3805179 0.7138094 0.7138094 3.9635473 0 -4117.9513 0.1999985 -4117.8873 0.39999878 -4117.2375 0.6000012 -4117.2379 0.80000149 -4117.8872 1 -4117.9513
6440 0.079240992 0.020502374 2.9453505e-15 7.3516186e-15 2.3702764 0.70827991 0.70827991 3.9635498 0 -4117.9513 0.19999796 -4117.8882 0.39999739 -4117.243 0.60000255 -4117.2434 0.80000201 -4117.8881 1 -4117.9513
6450 0.10567283 0.055961389 2.1235527e-14 4.8974338e-14 2.360724 0.7031585 0.7031585 3.9635662 0 -4117.9513 0.19999759 -4117.889 0.39999566 -4117.2481 0.6000043 -4117.2485 0.80000238 -4117.8889 1 -4117.9513
6460 0.075689945 0.01216233 5.1656362e-13 7.4522253e-13 2.3481176 0.69668554 0.69668554 3.9635479 0 -4117.9513 0.19999932 -4117.89 0.39999952 -4117.2546 0.60000047 -4117.255 0.80000068 -4117.8899 1 -4117.9513
6470 0.075786274 0.014323569 4.6166572e-14 1.3873754e-14 2.3399986 0.69229657 0.69229657 3.9635484 0 -4117.9513 0.1999981 -4117.8907 0.39999808 -4117.259 0.60000401 -4117.2594 0.80000286 -4117.8906 1 -4117.9513
6480 0.072991996 0.0024745376 5.9373812e-14 7.0479825e-14 2.3293886 0.68683096 0.68683096 3.9635473 0 -4117.9513 0.19999913 -4117.8915 0.39999978 -4117.2644 0.60000161 -4117.2649 0.80000171 -4117.8915 1 -4117.9513
6490 0.079135542 0.022603202 7.3251882e-14 1.957408e-13 2.3195147 0.6814992 0.6814992 3.9635503 0 -4117.9513 0.1999978 -4117.8923 0.39999677 -4117.2698 0.60000276 -4117.2702 0.80000215 -4117.8923 1 -4117.9513
6500 0.075972757 0.017007288 5.8196195e-15 2.3402705e-14 2.3105854 0.67695269 0.67695269 3.9635491 0 -4117.9513 0.19999798 -4117.893 0.39999462 -4117.2743 0.6000048 -4117.2747 0.80000173 -4117.893 1 -4117.9513
6510 0.072203237 0.0033669579 5.8262955e-15 5.4625253e-15 2.3023962 0.67266912 0.67266912 3.9635473 0 -4117.9513 0.19999804 -4117.8937 0.39999616 -4117.2786 0.60000343 -4117.279 0.80000171 -4117.8937 1 -4117.9513
6520 0.071780541 0.0018486683 3.8083281e-15 1.1888344e-14 2.2930974 0.6680078 0.6680078 3.9635472 0 -4117.9513 0.19999822 -4117.8944 0.39999785 -4117.2833 0.6000019 -4117.2837 0.80000162 -4117.8944 1 -4117.9513
6530 0.071473008 0.0018108557 7.9328311e-15 5.9624669e-15 2.2835805 0.66312048 0.66312048 3.9635472 0 -4117.9513 0.1999981 -4117.8951 0.39999666 -4117.2881 0.60000312 -4117.2885 0.80000178 -4117.8951 1 -4117.9513
6540 0.072029561 0.008417322 4.1664795e-14 6.4195054e-14 2.2720831 0.65745776 0.65745776 3.9635477 0 -4117.9513 0.1999985 -4117.896 0.39999106 -4117.2938 0.60000899 -4117.2942 0.80000145 -4117.896 1 -4117.9513
6550 0.07087156 0.0018059145 6.3353317e-15 8.0169137e-15 2.2638235 0.65321159 0.65321159 3.9635473 0 -4117.9513 0.19999786 -4117.8966 0.39999617 -4117.2981 0.60000387 -4117.2984 0.80000214 -4117.8966 1 -4117.9513
6560 0.07064665 0.0024558844 4.0054885e-15 5.1599358e-15 2.2545889 0.64860244 0.64860244 3.9635473 0 -4117.9513 0.19999815 -4117.8973 0.39999645 -4117.3027 0.60000355 -4117.3031 0.80000186 -4117.8973 1 -4117.9513
6570 0.070507852 0.0040788699 1.5758151e-14 1.1695877e-14 2.2455855 0.64404391 0.64404391 3.9635474 0 -4117.9513 0.19999829 -4117.898 0.39999785 -4117.3072 0.60000214 -4117.3076 0.80000171 -4117.898 1 -4117.9513
6580 0.07046789 0.0059955865 1.9175882e-14 9.1066159e-15 2.2357937 0.63928766 0.63928766 3.9635475 0 -4117.9513 0.19999857 -4117.8987 0.39999863 -4117.312 0.60000136 -4117.3124 0.80000143 -4117.8987 1 -4117.9513
6590 0.0717043 0.012247023 1.6038275e-14 2.5391489e-14 2.2267213 0.6347119 0.6347119 3.9635482 0 -4117.9513 0.19999855 -4117.8994 0.39999855 -4117.3166 0.60000144 -4117.3169 0.80000145 -4117.8994 1 -4117.9513
6600 0.087936522 0.039316473 1.297509e-14 2.1971753e-14 2.2176396 0.63018612 0.63018612 3.9635575 0 -4117.9513 0.19999811 -4117.9001 0.39999587 -4117.3211 0.60000419 -4117.3215 0.80000191 -4117.9 1 -4117.9513
6610 0.075708373 0.022365378 1.7309479e-14 7.8245505e-14 2.2079677 0.62563835 0.62563835 3.9635506 0 -4117.9513 0.19999863 -4117.9007 0.39999453 -4117.3256 0.60000543 -4117.326 0.80000138 -4117.9007 1 -4117.9513
6620 0.068866216 0.0017521397 4.9311989e-15 5.6104404e-15 2.200005 0.62160945 0.62160945 3.9635473 0 -4117.9513 0.1999984 -4117.9013 0.39999598 -4117.3297 0.60000391 -4117.33 0.80000157 -4117.9013 1 -4117.9513
6630 0.068544809 0.001750658 5.2934665e-15 5.4412101e-15 2.1899851 0.61682281 0.61682281 3.9635473 0 -4117.9513 0.19999858 -4117.902 0.3999966 -4117.3344 0.60000338 -4117.3348 0.80000139 -4117.902 1 -4117.9513
6640 0.068249751 0.0017208018 7.2502518e-15 1.2264622e-14 2.1799024 0.61213901 0.61213901 3.9635473 0 -4117.9513 0.19999856 -4117.9027 0.39999484 -4117.3391 0.60000511 -4117.3395 0.80000142 -4117.9027 1 -4117.9513
6650 0.068175432 0.0039993756 8.6160264e-15 8.9747823e-15 2.1708676 0.60769568 0.60769568 3.9635474 0 -4117.9513 0.19999841 -4117.9033 0.39999614 -4117.3436 0.6000038 -4117.3439 0.80000156 -4117.9033 1 -4117.9513
6660 0.068226974 0.0061473459 5.6148344e-15 5.5489545e-15 2.1621735 0.60353183 0.60353183 3.9635475 0 -4117.9513 0.19999846 -4117.9039 0.39999814 -4117.3477 0.60000181 -4117.3481 0.80000151 -4117.9039 1 -4117.9513
6670 0.070580108 0.014889495 3.6861782e-14 2.0878258e-14 2.1524914 0.59896375 0.59896375 3.9635488 0 -4117.9513 0.19999882 -4117.9046 0.39999888 -4117.3523 0.60000109 -4117.3527 0.80000116 -4117.9045 1 -4117.9513
6680 0.08342112 0.035129323 5.3486968e-14 2.5747473e-14 2.1433468 0.59469561 0.59469561 3.9635558 0 -4117.9513 0.19999849 -4117.9052 0.39999784 -4117.3566 0.60000214 -4117.3569 0.80000151 -4117.9052 1 -4117.9513
6690 0.08998595 0.042520472 5.590558e-14 4.1012308e-14 2.1346375 0.59043906 0.59043906 3.9635598 0 -4117.9513 0.19999831 -4117.9058 0.39999565 -4117.3608 0.60000436 -4117.3612 0.80000169 -4117.9058 1 -4117.9513
6700 0.066688424 0.0030090758 6.7059483e-15 7.5867895e-15 2.1261425 0.58671758 0.58671758 3.9635474 0 -4117.9513 0.19999864 -4117.9063 0.39999593 -4117.3645 0.60000408 -4117.3649 0.80000136 -4117.9063 1 -4117.9513
6710 0.066327146 0.0018288746 7.3640172e-15 6.0051613e-15 2.1174937 0.58263554 0.58263554 3.9635473 0 -4117.9513 0.19999865 -4117.9069 0.39999673 -4117.3686 0.60000325 -4117.369 0.80000134 -4117.9068 1 -4117.9513
6720 0.066054934 0.0018740436 3.7718079e-15 4.6967096e-15 2.1087248 0.57849913 0.57849913 3.9635473 0 -4117.9513 0.19999864 -4117.9075 0.39999781 -4117.3728 0.60000216 -4117.3731 0.80000134 -4117.9074 1 -4117.9513
6730 0.065752879 0.0016383308 4.2190362e-15 8.5335133e-15 2.0995523 0.57435989 0.57435989 3.9635473 0 -4117.9513 0.19999871 -4117.908 0.3999984 -4117.3769 0.60000161 -4117.3772 0.80000129 -4117.908 1 -4117.9513
6740 0.067302014 0.010855896 4.8779635e-15 1.4783792e-14 2.0897796 0.56985232 0.56985232 3.9635481 0 -4117.9513 0.19999879 -4117.9087 0.39999863 -4117.3814 0.60000138 -4117.3818 0.80000122 -4117.9086 1 -4117.9513
6750 0.081468881 0.032533624 6.2966734e-14 8.5370881e-14 2.0804185 0.56548433 0.56548433 3.9635547 0 -4117.9513 0.19999875 -4117.9093 0.39999829 -4117.3858 0.60000171 -4117.3861 0.80000124 -4117.9092 1 -4117.9513
6760 0.086665762 0.03808399 1.5788698e-14 2.507806e-14 2.0714876 0.56153351 0.56153351 3.9635576 0 -4117.9513 0.19999856 -4117.9098 0.39999664 -4117.3897 0.60000337 -4117.3901 0.80000144 -4117.9098 1 -4117.9513
6770 0.064579919 0.0015901091 3.3438342e-15 7.9436118e-15 2.0634752 0.55783606 0.55783606 3.9635473 0 -4117.9513 0.19999893 -4117.9103 0.39999648 -4117.3934 0.60000355 -4117.3938 0.80000108 -4117.9103 1 -4117.9513
6780 0.1064924 0.051522405 2.2708117e-12 3.5980607e-12 2.0514563 0.55239359 0.55239359 3.9635658 0 -4117.9513 0.19999872 -4117.911 0.3999978 -4117.3989 0.6000022 -4117.3992 0.8000013 -4117.911 1 -4117.9513
6790 0.063916817 0.0015592573 2.3395847e-14 1.2665733e-14 2.041818 0.54829163 0.54829163 3.9635473 0 -4117.9513 0.19999917 -4117.9116 0.39999637 -4117.403 0.60000364 -4117.4033 0.80000086 -4117.9116 1 -4117.9513
6800 0.070342267 0.019346564 3.8527128e-13 1.9097761e-13 2.0316622 0.54370964 0.54370964 3.9635499 0 -4117.9513 0.1999992 -4117.9122 0.39999613 -4117.4076 0.60000399 -4117.4079 0.80000083 -4117.9122 1 -4117.9513
6810 0.063770196 0.0050482068 7.1689859e-15 1.5230893e-14 2.0240319 0.54040218 0.54040218 3.9635475 0 -4117.9513 0.19999879 -4117.9126 0.39999771 -4117.4109 0.60000242 -4117.4112 0.80000127 -4117.9126 1 -4117.9513
6820 0.064728401 0.0094754108 1.1893871e-14 1.5252382e-14 2.0158514 0.53677239 0.53677239 3.963548 0 -4117.9513 0.19999888 -4117.9131 0.39999869 -4117.4145 0.60000137 -4117.4148 0.80000117 -4117.9131 1 -4117.9513
6830 0.077443886 0.0278935 3.3344877e-14 7.607497e-15 2.0072645 0.53295143 0.53295143 3.9635531 0 -4117.9513 0.19999884 -4117.9136 0.39999816 -4117.4183 0.60000185 -4117.4186 0.80000117 -4117.9136 1 -4117.9513
6840 0.062572439 0.001538505 9.9060439e-15 1.0384974e-14 1.9993429 0.52942246 0.52942246 3.9635473 0 -4117.9513 0.19999912 -4117.9141 0.39999716 -4117.4218 0.60000285 -4117.4222 0.80000089 -4117.9141 1 -4117.9513
6850 0.10450034 0.048847381 1.8343099e-12 1.8942258e-12 1.9876291 0.52431986 0.52431986 3.9635646 0 -4117.9513 0.19999881 -4117.9148 0.39999793 -4117.4269 0.60000208 -4117.4273 0.80000119 -4117.9148 1 -4117.9513
6860 0.061970749 0.0015196068 1.3205763e-14 1.4970631e-14 1.9791167 0.52080203 0.52080203 3.9635473 0 -4117.9513 0.19999911 -4117.9152 0.39999763 -4117.4305 0.60000233 -4117.4308 0.80000087 -4117.9152 1 -4117.9513
6870 0.061773542 0.0022081415 8.0670789e-15 1.4459856e-14 1.9702992 0.5170956 0.5170956 3.9635474 0 -4117.9513 0.19999908 -4117.9157 0.39999775 -4117.4342 0.60000221 -4117.4345 0.8000009 -4117.9157 1 -4117.9513
6880 0.061446962 0.0014996139 7.7803276e-15 8.6773753e-15 1.9620705 0.51356437 0.51356437 3.9635473 0 -4117.9513 0.19999906 -4117.9162 0.39999868 -4117.4377 0.60000129 -4117.438 0.80000093 -4117.9161 1 -4117.9513
6890 0.061216459 0.0015166507 1.0592961e-14 8.9785563e-15 1.9536707 0.50988557 0.50988557 3.9635473 0 -4117.9513 0.1999992 -4117.9166 0.39999898 -4117.4414 0.60000098 -4117.4417 0.80000077 -4117.9166 1 -4117.9513
6900 0.060958316 0.0019992728 2.6062221e-14 7.4254122e-15 1.9441466 0.50599128 0.50599128 3.9635473 0 -4117.9513 0.19999945 -4117.9171 0.39999947 -4117.4453 0.60000052 -4117.4456 0.80000055 -4117.9171 1 -4117.9513
6910 0.063343836 0.011346745 5.2659453e-14 4.2876976e-14 1.934381 0.5019716 0.5019716 3.9635483 0 -4117.9513 0.19999942 -4117.9176 0.3999994 -4117.4493 0.60000064 -4117.4496 0.8000006 -4117.9176 1 -4117.9513
6920 0.070495287 0.020444205 4.7998215e-14 8.8345278e-14 1.9256208 0.49830149 0.49830149 3.9635505 0 -4117.9513 0.1999993 -4117.9181 0.39999915 -4117.453 0.60000085 -4117.4533 0.8000007 -4117.9181 1 -4117.9513
6930 0.065620065 0.014739524 1.3142374e-14 1.2014864e-14 1.9172345 0.49490363 0.49490363 3.9635489 0 -4117.9513 0.19999927 -4117.9185 0.39999777 -4117.4564 0.60000222 -4117.4566 0.80000072 -4117.9185 1 -4117.9513
6940 0.059878602 0.0022606707 7.1577089e-15 6.7206417e-15 1.9090201 0.49155601 0.49155601 3.9635474 0 -4117.9513 0.19999933 -4117.919 0.39999783 -4117.4597 0.60000216 -4117.46 0.80000066 -4117.9189 1 -4117.9513
6950 0.059532236 0.0014450863 6.5694727e-15 5.4701161e-15 1.9008 0.48817619 0.48817619 3.9635473 0 -4117.9513 0.19999928 -4117.9194 0.39999843 -4117.4631 0.60000157 -4117.4634 0.80000071 -4117.9194 1 -4117.9513
6960 0.059235794 0.0014296593 7.1651583e-15 6.2056547e-15 1.8924801 0.48481316 0.48481316 3.9635473 0 -4117.9513 0.19999928 -4117.9198 0.39999888 -4117.4665 0.60000112 -4117.4667 0.80000072 -4117.9198 1 -4117.9513
6970 0.058973471 0.0014365201 1.1291907e-14 7.2515459e-15 1.8837474 0.48126041 0.48126041 3.9635473 0 -4117.9513 0.19999933 -4117.9202 0.39999876 -4117.47 0.60000123 -4117.4703 0.80000066 -4117.9202 1 -4117.9513
6980 0.05868224 0.0014098375 9.3642501e-15 6.0925201e-15 1.8750275 0.47780628 0.47780628 3.9635473 0 -4117.9513 0.19999943 -4117.9207 0.39999915 -4117.4735 0.60000085 -4117.4737 0.80000057 -4117.9207 1 -4117.9513
6990 0.058355633 0.0014009541 6.7031734e-14 1.6661849e-14 1.8639302 0.47343177 0.47343177 3.9635473 0 -4117.9513 0.19999955 -4117.9212 0.399998 -4117.4778 0.60000199 -4117.4781 0.80000045 -4117.9212 1 -4117.9513
7000 0.058402888 0.0027240988 1.6146569e-13 1.5393072e-13 1.8553616 0.46992754 0.46992754 3.9635474 0 -4117.9513 0.19999953 -4117.9216 0.3999985 -4117.4813 0.60000148 -4117.4816 0.80000046 -4117.9216 1 -4117.9513
7010 0.057832281 0.0013832388 1.8767881e-14 3.465031e-14 1.8476569 0.46689616 0.46689616 3.9635473 0 -4117.9513 0.19999952 -4117.922 0.39999917 -4117.4844 0.60000082 -4117.4846 0.80000047 -4117.922 1 -4117.9513
7020 0.057536483 0.0013762646 1.1251285e-14 1.2273359e-14 1.8383571 0.4633579 0.4633579 3.9635473 0 -4117.9513 0.19999958 -4117.9224 0.39999928 -4117.4879 0.60000071 -4117.4882 0.80000041 -4117.9224 1 -4117.9513
7030 0.057479399 0.0022555725 1.1122095e-13 1.2511391e-13 1.8289183 0.45966567 0.45966567 3.9635474 0 -4117.9513 0.19999952 -4117.9229 0.39999895 -4117.4916 0.60000104 -4117.4919 0.80000047 -4117.9229 1 -4117.9513
7040 0.057897831 0.003422701 8.746495e-14 1.9638219e-13 1.8209682 0.45655006 0.45655006 3.9635474 0 -4117.9513 0.19999961 -4117.9233 0.3999996 -4117.4947 0.60000039 -4117.495 0.80000039 -4117.9232 1 -4117.9513
7050 0.060962929 0.0056742252 1.640184e-13 3.4404211e-13 1.8128349 0.45327187 0.45327187 3.9635476 0 -4117.9513 0.19999978 -4117.9237 0.39999981 -4117.498 0.60000018 -4117.4982 0.80000021 -4117.9236 1 -4117.9513
7060 0.065625907 0.0083589416 6.9501158e-14 5.9352264e-13 1.803973 0.44993407 0.44993407 3.9635479 0 -4117.9513 0.19999987 -4117.9241 0.39999986 -4117.5013 0.60000014 -4117.5016 0.80000013 -4117.924 1 -4117.9513
7070 0.061142313 0.0056059493 2.8018252e-14 3.3962938e-13 1.7963118 0.44701647 0.44701647 3.9635476 0 -4117.9513 0.19999986 -4117.9244 0.39999965 -4117.5042 0.60000035 -4117.5045 0.80000013 -4117.9244 1 -4117.9513
7080 0.055989226 0.0013469785 9.2445919e-15 9.486028e-15 1.7888747 0.44415747 0.44415747 3.9635473 0 -4117.9513 0.19999989 -4117.9247 0.39999975 -4117.5071 0.60000024 -4117.5074 0.8000001 -4117.9247 1 -4117.9513
7090 0.055735422 0.0013277758 1.0472943e-14 7.6876715e-15 1.7804914 0.44087775 0.44087775 3.9635473 0 -4117.9513 0.19999993 -4117.9251 0.3999998 -4117.5104 0.60000019 -4117.5106 0.80000006 -4117.9251 1 -4117.9513
7100 0.063573041 0.0037084627 1.3320486e-13 5.7580354e-14 1.7719821 0.43754722 0.43754722 3.9635474 0 -4117.9513 0.19999996 -4117.9255 0.39999988 -4117.5137 0.60000012 -4117.514 0.80000004 -4117.9255 1 -4117.9513
7110 0.081148812 0.0075979931 1.5447829e-12 3.8648738e-13 1.7626639 0.43398263 0.43398263 3.9635478 0 -4117.9513 0.19999996 -4117.9259 0.39999994 -4117.5173 0.60000006 -4117.5175 0.80000004 -4117.9259 1 -4117.9513
7120 0.068535832 0.0056030932 5.9400672e-13 3.2564841e-13 1.7544989 0.4308383 0.4308383 3.9635476 0 -4117.9513 0.19999997 -4117.9263 0.39999996 -4117.5204 0.60000004 -4117.5207 0.80000003 -4117.9263 1 -4117.9513
7130 0.059843194 0.0036718766 1.5305157e-13 8.5739733e-14 1.7471149 0.42791268 0.42791268 3.9635474 0 -4117.9513 0.19999997 -4117.9266 0.39999997 -4117.5234 0.60000003 -4117.5236 0.80000003 -4117.9266 1 -4117.9513
7140 0.074261299 0.00817819 1.8854638e-13 4.3100465e-14 1.7387436 0.42482866 0.42482866 3.9635478 0 -4117.9513 0.19999994 -4117.927 0.39999986 -4117.5264 0.60000014 -4117.5267 0.80000006 -4117.927 1 -4117.9513
7150 0.054195184 0.0012869849 8.5492229e-15 5.0354742e-15 1.7316661 0.42214175 0.42214175 3.9635473 0 -4117.9513 0.19999995 -4117.9273 0.39999981 -4117.5291 0.60000019 -4117.5294 0.80000005 -4117.9273 1 -4117.9513
7160 0.067145509 0.0091048986 3.2942937e-13 2.4568207e-13 1.7224278 0.41857522 0.41857522 3.963548 0 -4117.9513 0.19999991 -4117.9277 0.3999995 -4117.5327 0.60000049 -4117.5329 0.80000009 -4117.9277 1 -4117.9513
7170 0.053731196 0.0013726037 2.2700876e-13 2.9890675e-13 1.714766 0.41552792 0.41552792 3.9635473 0 -4117.9513 0.19999994 -4117.928 0.39999996 -4117.5357 0.60000004 -4117.536 0.80000006 -4117.928 1 -4117.9513
7180 0.053733111 0.0020326732 3.7725007e-13 8.1584195e-13 1.7070324 0.41266512 0.41266512 3.9635473 0 -4117.9513 0.19999957 -4117.9283 0.39999942 -4117.5386 0.60000061 -4117.5388 0.80000044 -4117.9283 1 -4117.9513
7190 0.056771374 0.0030819944 2.508554e-12 2.8991391e-12 1.6993758 0.40972416 0.40972416 3.9635474 0 -4117.9513 0.19999978 -4117.9287 0.39999983 -4117.5415 0.6000002 -4117.5418 0.80000023 -4117.9287 1 -4117.9513
7200 0.064891183 0.002653045 6.3434485e-12 5.0730947e-12 1.6916084 0.40680511 0.40680511 3.9635473 0 -4117.9513 0.19999994 -4117.929 0.39999997 -4117.5445 0.60000005 -4117.5447 0.80000007 -4117.929 1 -4117.9513
7210 0.06855137 0.0029146289 7.486982e-12 5.4275863e-12 1.6849795 0.40417435 0.40417435 3.9635474 0 -4117.9513 0.19999999 -4117.9293 0.39999999 -4117.5471 0.60000002 -4117.5473 0.80000002 -4117.9293 1 -4117.9513
7220 0.052641559 0.0012728906 6.6234379e-13 4.4118503e-13 1.6775396 0.40136358 0.40136358 3.9635473 0 -4117.9513 0.2 -4117.9296 0.39999999 -4117.5499 0.60000002 -4117.5501 0.80000001 -4117.9296 1 -4117.9513
7230 0.05228678 0.0012448049 2.4821556e-13 1.6717444e-13 1.6702451 0.39861994 0.39861994 3.9635473 0 -4117.9513 0.2 -4117.9299 0.39999998 -4117.5526 0.60000002 -4117.5529 0.80000001 -4117.9299 1 -4117.9513
7240 0.0521334 0.0012382208 4.9104398e-13 3.1564721e-13 1.6633472 0.39586538 0.39586538 3.9635473 0 -4117.9513 0.19999999 -4117.9302 0.39999999 -4117.5554 0.60000001 -4117.5556 0.80000001 -4117.9302 1 -4117.9513
7250 0.051976267 0.0012522058 5.743993e-13 3.8922728e-13 1.656724 0.39327436 0.39327436 3.9635473 0 -4117.9513 0.2 -4117.9305 0.39999999 -4117.558 0.60000001 -4117.5582 0.80000001 -4117.9305 1 -4117.9513
7260 0.051616116 0.0011990126 2.6850522e-15 2.1831604e-14 1.6494226 0.39055281 0.39055281 3.9635473 0 -4117.9513 0.2 -4117.9308 0.4 -4117.5607 0.60000001 -4117.5609 0.8 -4117.9308 1 -4117.9513
